Generation,Fitness,body_w,body_l,body_h,leg_w1,leg_w2,leg_w3,leg_w4,leg_l1,leg_l2,leg_l3,legl_4,legh_1,legh_2,legh_3,legh_4
0.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
1.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
2.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
3.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
4.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
5.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
6.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
7.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
8.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
9.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
10.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
11.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
12.0,57.097537793879994,2.4499954402426853,0.9699480837125896,4.030721777007965,0.049178284900991964,4.911094649938012,4.429165826689249,3.936721279063305,3.661920740462428,3.145854774931057,1.621942828648707,3.9450241198356206,0.39892989043745664,3.54371144451556,3.778178299740328,2.77380254095253
