Generation,Fitness,body_w,body_l,body_h,leg_w1,leg_w2,leg_w3,leg_w4,leg_l1,leg_l2,leg_l3,legl_4,legh_1,legh_2,legh_3,legh_4
0.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
1.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
2.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
3.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
4.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
5.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
6.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
7.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
8.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
9.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
10.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
11.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
12.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
13.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
14.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
15.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
16.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
17.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
18.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
19.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
20.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
21.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
22.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
23.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
24.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
25.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
26.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
27.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
28.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
29.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
30.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
31.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
32.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
33.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
34.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
35.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
36.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
37.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
38.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
39.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
40.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
41.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
42.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
43.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
44.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
45.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
46.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
47.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
48.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
49.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
50.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
51.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
52.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
53.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
54.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
55.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
56.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
57.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
58.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
59.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
60.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
61.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
62.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
63.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
64.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
65.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
66.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
67.0,48.17108399180236,1.2945050864717034,1.7887630061900044,0.031067629692219656,0.6386203288903824,2.2492827953758967,1.5032091051166152,0.8368824186538187,2.452819167273112,4.970386319476063,0.3590075021633554,2.3844550340499326,3.4336686497031508,2.8476250828420757,4.269080690227042,3.553249740177615
