Generation,Fitness,amp_1,amp_2,amp_3,amp_4,phase_1,phase_2,phase_3,phase_4
0.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
1.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
2.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
3.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
4.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
5.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
6.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
7.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
8.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
9.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
10.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
11.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
12.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
13.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
14.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
15.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
16.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
17.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
18.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
19.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
20.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
21.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
22.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
23.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
24.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
25.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
26.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
27.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
28.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
29.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
30.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
31.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
32.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
33.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
34.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
35.0,49.86049163700353,1.739077926357547,1.6808062198007092,-1.6536378005319556,-0.3442334839209207,0.4222238302606871,-4.940050439669005,-2.3822715965455656,5.855757545199236
