Generation,Fitness,amp_1,amp_2,amp_3,amp_4,phase_1,phase_2,phase_3,phase_4
0.0,17.020105306320094,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,3.4282338135407313,3.345984548775977,3.9216907242552312
1.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
2.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
3.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
4.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
5.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
6.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
7.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
8.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
9.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
10.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
11.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
12.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
13.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
14.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
15.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
16.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
17.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
18.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
19.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
20.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
21.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
22.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
23.0,19.573886799789026,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-3.4231814627550943,2.368068792910149,3.345984548775977,3.9216907242552312
24.0,23.926275765481176,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-5.421151318634515,2.368068792910149,3.345984548775977,-3.0910075692456194
25.0,23.926275765481176,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-5.421151318634515,2.368068792910149,3.345984548775977,-3.0910075692456194
26.0,23.926275765481176,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-5.421151318634515,2.368068792910149,3.345984548775977,-3.0910075692456194
27.0,23.926275765481176,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-5.421151318634515,2.368068792910149,3.345984548775977,-3.0910075692456194
28.0,23.926275765481176,-0.7587150109878373,-1.10828604630322,-1.5538476067153537,0.5393078765081816,-5.421151318634515,2.368068792910149,3.345984548775977,-3.0910075692456194
29.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
30.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
31.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
32.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
33.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
34.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
35.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
36.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
37.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
38.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
39.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
40.0,29.410531715945492,-0.7587150109878373,-1.10828604630322,-1.476155226379586,0.5393078765081816,-3.4231814627550943,-3.4598441633302657,3.345984548775977,3.9216907242552312
