Generation,Fitness,amp_1,amp_2,amp_3,amp_4,phase_1,phase_2,phase_3,phase_4
0.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
1.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
2.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
3.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
4.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
5.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
6.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
7.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
8.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
9.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
10.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
11.0,23.842415007504417,1.3439715708527253,-1.3185597931059454,1.554608121039414,1.206032740362009,0.6849204400780214,-2.0984188666623838,-3.0578390903311115,5.9927860224552205
